ID,coho,area,ppt.su.2000,ppt.su.2001,ppt.su.2002,ppt.su.2003,ppt.su.2004,ppt.su.2005,ppt.su.2006,ppt.su.2007,ppt.su.2008,ppt.su.2009,ppt.su.2010,ppt.su.2011,ppt.fa.2000,ppt.fa.2001,ppt.fa.2002,ppt.fa.2003,ppt.fa.2004,ppt.fa.2005,ppt.fa.2006,ppt.fa.2007,ppt.fa.2008,ppt.fa.2009,ppt.fa.2010,ppt.fa.2011,ccap.decid,ccap.open,ccap.evgrn,ccap.hdev,ccap.ldev,ccap.mdev,ccap.mxforest,ccap.wetland,ccap.ag,ccap.other,roads.1,roads.2,roads.3,roads.4,roads.5,nlcd.imperv,restoration,pop.census,pop.lscan,traffic
671,0,21809706,25,86,15,12,109,41,10,75,94,40,20,44,256,569,210,647,293,401,836,391,472,769,488,463,0.065,0.008,0.459,0.000,0.036,0.008,0.155,0.013,0.000,0.256,0,407,0,0,1336,0.0225,0.0000,33.10,18.15,3304.9
672,0,13399454,25,83,16,13,106,40,9,72,89,39,19,42,265,588,225,666,305,411,766,350,436,680,445,424,0.036,0.007,0.568,0.000,0.026,0.004,0.100,0.026,0.002,0.230,0,815,0,0,233,0.0158,0.0000,31.63,6.57,6687.0
673,1,13194866,26,94,17,10,88,42,6,77,91,35,19,37,245,504,198,699,243,353,694,340,368,596,389,380,0.003,0.001,0.499,0.000,0.060,0.005,0.008,0.013,0.000,0.410,0,0,0,0,1950,0.0273,0.0000,57.45,27.20,415.5
674,1,8397615,26,98,10,13,97,48,7,97,114,33,24,44,296,602,270,875,315,403,815,400,454,781,510,457,0.003,0.000,0.747,0.000,0.017,0.001,0.014,0.062,0.000,0.157,0,0,0,0,2082,0.0062,0.4763,28.52,6.61,504.0
675,1,13236636,22,91,11,12,96,46,6,88,124,46,26,55,262,571,261,852,299,398,781,372,482,705,524,449,0.007,0.007,0.315,0.004,0.022,0.014,0.023,0.019,0.001,0.588,0,0,0,284,1452,0.0133,0.0000,148.82,133.09,685.3
676,1,4595429,21,85,13,12,91,41,5,75,95,38,22,41,234,507,213,719,256,365,693,319,406,586,414,390,0.102,0.000,0.273,0.000,0.016,0.000,0.258,0.036,0.015,0.299,0,0,0,0,1267,0.0080,0.6528,44.05,19.32,1071.9
677,1,6774141,20,79,15,11,91,38,5,67,79,35,17,36,226,482,186,623,240,354,634,293,358,521,353,352,0.048,0.010,0.378,0.000,0.024,0.000,0.213,0.074,0.005,0.247,0,0,0,0,943,0.0114,0.0000,105.54,39.43,1069.9
678,1,5121661,19,78,15,10,92,38,5,68,81,36,19,38,228,490,187,631,246,359,649,296,373,540,370,366,0.066,0.004,0.380,0.000,0.037,0.002,0.148,0.059,0.000,0.304,0,0,0,0,1618,0.0153,0.0000,146.11,22.02,1315.8
679,1,13644925,23,82,14,10,102,42,8,73,95,40,19,43,247,559,200,647,285,395,749,340,428,655,434,420,0.071,0.000,0.413,0.000,0.004,0.000,0.114,0.012,0.009,0.377,0,8,0,0,109,0.0060,0.0733,11.21,1.29,113.6
680,1,10022845,21,78,16,12,99,38,6,70,82,37,19,40,231,515,184,599,258,374,661,293,383,548,373,370,0.024,0.017,0.535,0.001,0.032,0.012,0.113,0.046,0.011,0.209,0,560,0,123,767,0.0237,0.3991,71.34,40.14,6886.6
681,0,7352152,28,94,14,12,113,45,14,86,113,44,23,52,286,659,241,763,340,437,910,431,521,877,545,509,0.051,0.004,0.489,0.000,0.020,0.004,0.142,0.030,0.000,0.260,0,486,0,0,225,0.0125,0.0000,14.57,2.52,3751.8
682,1,3260478,19,74,14,12,101,35,6,68,76,36,18,39,223,499,166,555,245,362,628,272,363,516,354,350,0.105,0.065,0.484,0.001,0.050,0.011,0.144,0.038,0.002,0.101,0,445,0,0,2047,0.0336,2.7603,116.78,45.81,5782.9
683,1,1849793,27,94,12,11,113,46,13,90,118,50,20,54,278,665,236,788,338,449,807,395,512,784,506,479,0.087,0.000,0.697,0.000,0.008,0.000,0.041,0.016,0.000,0.150,0,0,413,0,712,0.0049,0.0000,34.27,4.15,1255.4
684,1,8720587,20,77,16,12,98,38,6,70,82,37,19,40,228,509,178,592,255,370,657,291,380,544,370,368,0.072,0.007,0.404,0.000,0.026,0.006,0.141,0.044,0.070,0.231,0,384,0,0,794,0.0158,0.2293,87.67,30.97,4861.1
685,1,6319094,23,82,14,10,99,42,8,75,100,40,20,44,241,546,195,644,278,390,757,342,435,666,450,427,0.100,0.004,0.346,0.000,0.015,0.004,0.139,0.073,0.035,0.285,0,252,183,0,787,0.0091,0.4748,29.74,11.45,3368.8
686,1,13122464,28,91,13,11,107,46,11,80,110,44,22,50,289,680,252,816,354,452,816,381,470,753,494,462,0.062,0.000,0.531,0.000,0.006,0.000,0.077,0.023,0.050,0.251,0,0,249,0,183,0.0034,0.6858,6.34,2.98,758.4
687,1,14093420,23,83,14,10,98,43,8,78,105,40,22,46,248,567,204,687,291,401,766,348,444,683,467,434,0.079,0.009,0.293,0.003,0.017,0.009,0.097,0.031,0.059,0.403,0,247,303,0,349,0.0158,0.7096,32.69,20.23,4026.9
688,1,11748140,27,94,12,11,110,47,12,92,121,51,21,56,278,664,244,794,338,449,808,396,513,787,514,477,0.031,0.000,0.641,0.000,0.000,0.000,0.058,0.033,0.000,0.237,0,0,0,0,741,0.0000,0.0000,7.32,0.33,0.0
689,1,11927709,26,89,13,11,103,46,10,84,117,46,23,52,276,652,252,815,341,443,811,386,484,760,513,467,0.054,0.000,0.635,0.000,0.001,0.000,0.072,0.036,0.000,0.201,0,0,0,0,1541,0.0007,0.6707,8.53,3.80,0.0
690,1,6357495,25,87,13,11,100,47,11,86,122,48,25,55,257,624,254,792,325,428,812,400,497,775,531,475,0.039,0.000,0.290,0.000,0.003,0.000,0.064,0.003,0.000,0.601,0,0,0,0,1694,0.0029,0.0000,36.70,1.91,795.4
691,1,11293836,21,81,13,11,95,43,7,76,110,42,25,50,236,543,217,718,282,390,774,354,465,686,495,443,0.076,0.000,0.380,0.000,0.005,0.000,0.088,0.048,0.016,0.386,0,0,0,0,1725,0.0043,0.3542,44.11,14.41,447.9
692,1,4689390,21,81,13,10,95,42,7,74,101,39,23,46,236,529,195,665,270,382,734,331,437,635,449,419,0.028,0.029,0.312,0.010,0.050,0.047,0.072,0.012,0.000,0.441,0,1103,223,0,1315,0.0611,1.4927,82.05,94.60,14613.8
693,1,11265735,19,81,13,11,94,42,6,74,106,40,26,49,234,524,209,705,271,381,743,335,453,639,473,428,0.083,0.054,0.280,0.002,0.093,0.014,0.118,0.077,0.022,0.257,0,394,322,0,2294,0.0541,0.3551,159.01,123.20,8819.6
694,1,9704832,19,79,12,11,93,41,6,73,98,39,24,45,225,505,202,692,256,369,704,316,427,590,432,404,0.127,0.085,0.191,0.001,0.100,0.012,0.151,0.043,0.087,0.204,0,0,97,26,1832,0.0556,0.1030,231.84,166.27,3033.5
695,1,8056896,19,79,14,11,92,38,6,70,86,37,20,39,230,499,193,655,251,364,673,307,392,565,390,381,0.119,0.009,0.326,0.000,0.035,0.002,0.179,0.066,0.007,0.257,0,0,0,0,1357,0.0157,0.0000,126.88,57.78,74.2
696,1,14874062,20,84,12,11,94,43,6,78,112,43,26,51,233,533,228,751,280,388,757,341,465,657,494,436,0.070,0.033,0.324,0.016,0.061,0.036,0.122,0.111,0.039,0.188,0,93,26,435,2512,0.0648,0.2017,226.45,345.54,5014.4
697,0,14760397,27,95,12,11,107,50,14,97,134,51,24,63,267,663,255,802,340,446,850,433,526,851,565,497,0.011,0.000,0.440,0.000,0.007,0.000,0.079,0.051,0.000,0.411,0,0,0,0,941,0.0041,0.0000,17.16,13.94,66.0
698,1,10483905,25,91,12,11,100,49,10,97,129,47,23,55,254,606,249,810,314,418,822,402,492,785,539,467,0.021,0.000,0.354,0.000,0.007,0.000,0.120,0.120,0.009,0.369,0,0,0,0,1322,0.0049,0.0000,20.62,12.23,351.3
699,0,19981182,27,106,12,12,98,56,11,114,133,42,25,52,317,719,289,957,376,466,897,480,528,945,591,520,0.002,0.000,0.333,0.000,0.003,0.001,0.011,0.034,0.000,0.616,0,0,0,0,1600,0.0024,0.0000,5.59,1.00,0.0
700,0,7851275,26,101,11,12,97,53,9,106,128,42,24,51,291,644,272,895,340,433,848,430,497,847,558,485,0.001,0.000,0.352,0.000,0.006,0.000,0.009,0.061,0.009,0.560,0,0,0,0,1948,0.0034,0.5095,15.45,1.98,0.0
701,1,14045149,24,96,12,12,97,49,7,98,124,43,26,54,274,613,268,903,318,412,820,407,493,790,545,470,0.005,0.000,0.520,0.000,0.007,0.000,0.017,0.033,0.003,0.416,0,0,0,53,2328,0.0046,0.0000,82.63,5.89,81.1
702,1,8719553,23,90,12,11,98,48,8,93,124,46,25,54,253,590,254,839,307,408,802,384,485,745,529,458,0.019,0.001,0.407,0.000,0.021,0.002,0.088,0.192,0.017,0.254,0,0,0,562,1094,0.0112,0.0000,153.69,48.23,1283.7
703,1,9860790,25,97,12,11,97,51,11,104,130,47,23,55,270,625,258,845,327,426,837,420,504,823,553,480,0.011,0.000,0.291,0.000,0.011,0.000,0.048,0.054,0.003,0.582,0,0,0,209,1798,0.0050,0.0000,39.56,11.38,719.5
704,1,8863408,23,88,12,11,99,46,8,88,123,45,25,54,251,587,254,814,311,413,795,376,481,731,521,457,0.011,0.000,0.592,0.000,0.000,0.000,0.045,0.125,0.009,0.218,0,0,0,0,1305,0.0000,0.3385,18.26,4.22,0.0
705,1,10329215,21,89,11,10,96,45,6,83,119,45,26,54,243,557,246,797,299,402,773,353,473,684,511,443,0.019,0.000,0.428,0.000,0.019,0.001,0.078,0.050,0.016,0.390,0,0,0,392,888,0.0073,0.0000,25.86,11.33,1175.9
706,1,9009584,20,89,11,11,95,44,6,81,121,46,27,54,251,544,250,804,291,394,758,347,473,657,508,436,0.014,0.128,0.278,0.020,0.080,0.037,0.039,0.032,0.001,0.373,0,69,0,56,1431,0.0817,0.0000,17.28,57.51,943.5
707,1,12745576,20,87,11,11,94,44,6,80,116,44,27,53,245,530,243,804,286,387,740,331,463,629,493,428,0.021,0.089,0.281,0.030,0.124,0.062,0.044,0.039,0.005,0.304,0,387,0,713,2278,0.1221,0.4708,147.37,200.18,8635.5
708,1,9801521,21,92,11,12,96,46,6,86,120,43,26,53,270,553,265,856,303,394,763,356,470,675,508,439,0.010,0.000,0.432,0.000,0.021,0.003,0.018,0.163,0.002,0.351,0,305,0,0,2279,0.0131,0.0000,72.81,29.82,2701.8
709,1,7217597,21,90,11,12,95,45,6,85,115,43,26,52,265,543,260,833,296,390,755,350,464,661,493,433,0.010,0.029,0.340,0.001,0.072,0.009,0.018,0.160,0.000,0.360,0,0,0,0,2686,0.0374,0.0000,161.54,78.55,2654.3
710,1,9898647,20,88,11,12,93,43,6,82,108,41,26,48,250,530,244,785,278,382,738,340,450,635,467,421,0.013,0.030,0.390,0.004,0.061,0.025,0.060,0.069,0.003,0.344,0,0,26,261,1403,0.0486,0.2020,123.35,55.38,2789.1
711,0,6320953,23,95,10,12,97,48,6,92,118,41,25,51,289,573,283,882,318,401,792,384,471,734,518,452,0.010,0.001,0.486,0.000,0.008,0.000,0.015,0.134,0.000,0.345,0,0,0,0,2219,0.0025,0.0000,38.76,5.24,829.7
712,1,11570775,24,92,11,12,95,46,6,90,115,40,25,48,285,577,279,856,305,397,786,379,461,718,502,444,0.003,0.003,0.445,0.000,0.029,0.001,0.015,0.139,0.000,0.367,0,0,0,0,1878,0.0112,0.0864,67.56,28.05,253.4
713,1,10405213,23,91,13,12,92,43,7,82,100,37,22,42,253,527,230,761,269,372,733,353,417,649,437,408,0.004,0.013,0.469,0.000,0.074,0.003,0.018,0.090,0.000,0.329,0,0,0,0,2891,0.0294,0.2883,113.88,43.69,735.8
714,1,8037445,23,89,12,12,92,43,6,80,100,37,23,42,247,522,227,755,267,371,723,342,417,631,434,405,0.069,0.011,0.363,0.000,0.072,0.004,0.152,0.057,0.000,0.272,0,0,67,0,2765,0.0297,0.3733,189.09,90.30,2054.5
715,1,12383427,26,91,18,10,85,40,5,73,86,36,16,36,235,484,181,652,230,347,659,327,343,550,358,359,0.042,0.000,0.536,0.000,0.034,0.002,0.090,0.079,0.001,0.216,0,0,108,0,1456,0.0142,0.0000,25.52,30.89,1242.6
716,1,13260135,24,88,16,10,87,40,5,74,86,35,17,36,235,487,187,663,236,350,667,326,361,561,369,365,0.041,0.001,0.431,0.000,0.017,0.004,0.109,0.089,0.008,0.299,0,0,260,0,903,0.0108,0.2262,26.99,7.60,2040.5
717,1,12952214,23,88,14,12,90,41,6,78,91,36,21,39,241,504,206,709,251,360,695,332,390,596,401,384,0.060,0.010,0.431,0.000,0.028,0.005,0.132,0.069,0.002,0.263,0,0,220,0,1482,0.0154,0.7721,56.72,32.27,2425.0
718,1,9412637,22,84,15,11,89,40,5,72,86,36,19,37,232,490,195,666,242,355,671,320,376,564,382,371,0.038,0.014,0.339,0.002,0.051,0.009,0.129,0.061,0.002,0.355,0,0,31,0,1777,0.0302,0.5312,100.09,84.90,1815.7
719,1,11956636,22,83,14,11,90,39,5,71,85,36,19,38,230,492,197,664,244,357,670,317,379,561,383,372,0.064,0.002,0.362,0.000,0.046,0.002,0.087,0.059,0.002,0.376,0,0,0,0,1652,0.0189,0.0000,119.57,38.32,678.5
720,1,4875220,27,100,11,12,97,48,8,97,112,33,23,42,301,603,266,873,313,400,806,400,443,776,498,451,0.005,0.024,0.776,0.000,0.050,0.001,0.015,0.025,0.001,0.103,0,0,0,0,3696,0.0245,0.0000,97.85,51.14,0.0
721,1,12205426,26,100,12,12,94,45,8,89,105,34,22,41,283,569,248,817,289,385,762,378,419,707,459,425,0.003,0.000,0.722,0.000,0.010,0.000,0.008,0.032,0.000,0.224,0,0,0,0,2188,0.0038,0.0000,24.30,2.72,0.0
722,1,9680707,27,100,13,12,92,44,8,84,100,34,21,39,267,546,233,772,273,374,738,362,400,662,431,408,0.002,0.000,0.707,0.000,0.027,0.001,0.004,0.044,0.000,0.214,0,0,0,0,1991,0.0103,0.4132,39.78,12.73,17.1
723,1,10485784,26,91,19,10,85,40,5,73,82,35,18,34,237,500,187,622,235,349,651,315,331,527,349,355,0.022,0.000,0.563,0.000,0.009,0.000,0.056,0.086,0.000,0.265,0,0,237,0,541,0.0041,0.2861,38.35,17.44,1547.5
724,1,13708017,25,92,20,10,85,40,5,72,80,35,19,32,232,489,177,596,229,341,634,301,317,501,336,345,0.046,0.041,0.517,0.000,0.047,0.009,0.090,0.020,0.002,0.229,0,0,365,0,1689,0.0287,0.4377,131.28,79.00,2481.9
725,1,3357175,19,79,13,11,93,40,6,73,96,38,23,44,236,517,194,668,264,376,712,322,428,607,436,409,0.075,0.055,0.247,0.000,0.174,0.020,0.094,0.046,0.003,0.286,0,0,0,0,3907,0.0859,2.0851,323.73,208.18,1044.0
726,1,5970343,19,80,13,11,93,41,6,74,100,39,24,46,236,523,196,674,268,380,726,328,440,622,452,418,0.037,0.035,0.307,0.003,0.074,0.026,0.077,0.050,0.000,0.392,0,668,0,0,1489,0.0518,0.0000,113.57,54.07,8479.2
727,1,3760732,21,79,15,11,100,39,7,72,88,37,20,41,236,526,183,611,268,381,702,315,403,599,404,392,0.124,0.007,0.484,0.000,0.018,0.005,0.176,0.010,0.002,0.173,0,674,0,0,809,0.0156,0.7977,43.59,18.25,7943.6
728,0,4238139,26,95,16,10,89,42,6,79,92,35,20,37,249,513,206,713,247,356,699,339,373,600,394,384,0.001,0.000,0.759,0.000,0.033,0.002,0.007,0.025,0.000,0.174,0,0,0,0,1967,0.0141,0.0000,45.72,39.15,20.8
729,1,8902810,27,94,18,10,87,42,6,78,87,34,19,34,242,505,192,661,240,349,675,323,350,552,370,370,0.015,0.000,0.574,0.000,0.025,0.003,0.033,0.036,0.000,0.314,0,0,0,0,1788,0.0132,0.0000,67.49,22.70,693.4
730,0,8861438,30,95,13,12,112,47,13,84,115,44,22,52,299,708,259,831,366,460,874,411,500,830,524,491,0.053,0.000,0.461,0.000,0.013,0.000,0.102,0.013,0.000,0.358,0,327,0,0,0,0.0067,0.0000,17.13,0.27,2467.7
731,1,10261940,27,94,12,11,114,47,13,93,119,51,21,56,278,668,233,791,339,452,811,405,526,797,516,488,0.038,0.000,0.721,0.000,0.005,0.000,0.088,0.014,0.001,0.133,0,0,331,0,904,0.0026,0.0000,11.21,1.18,1005.5
732,0,4076639,19,77,14,12,93,36,5,67,74,35,18,36,216,475,164,570,235,349,609,271,346,490,335,340,0.103,0.004,0.286,0.000,0.023,0.001,0.251,0.111,0.024,0.198,0,0,0,619,1174,0.0159,0.0000,147.24,40.39,4442.2
733,1,8436378,19,84,11,11,93,43,6,79,110,42,27,50,237,516,231,770,272,378,729,328,455,614,472,421,0.046,0.060,0.307,0.052,0.162,0.135,0.045,0.023,0.003,0.167,0,0,149,1266,4851,0.2017,0.0000,507.41,466.27,11338.8
734,1,6771255,26,96,20,10,87,43,5,74,79,32,21,30,227,476,169,570,220,324,658,287,316,466,342,353,0.069,0.018,0.417,0.003,0.075,0.018,0.095,0.019,0.003,0.283,0,0,396,153,1942,0.0461,0.0000,177.75,161.43,4997.4
735,1,4346748,28,101,10,13,99,50,7,102,116,31,24,43,310,627,278,904,328,411,839,415,459,824,524,469,0.061,0.005,0.584,0.001,0.081,0.005,0.123,0.011,0.001,0.128,0,0,0,44,3898,0.0358,0.0000,183.30,84.21,612.3
736,0,1436815,28,103,10,13,99,50,6,103,116,29,24,42,303,610,263,887,322,405,829,408,452,805,516,463,0.109,0.036,0.294,0.000,0.241,0.019,0.113,0.000,0.004,0.184,0,0,0,2123,7859,0.1053,0.0000,315.69,115.39,3141.0
737,0,2529537,27,100,11,12,97,48,8,97,112,33,23,42,300,601,265,870,311,399,803,399,442,771,495,449,0.022,0.016,0.758,0.002,0.048,0.007,0.065,0.000,0.000,0.081,0,0,0,811,1965,0.0286,1.9766,208.94,46.79,1426.6
738,0,2718041,26,100,12,12,94,46,8,91,105,33,22,41,283,566,243,817,288,382,760,376,419,703,458,425,0.001,0.000,0.832,0.000,0.006,0.000,0.043,0.000,0.000,0.118,0,0,0,1093,1651,0.0041,0.0000,59.70,2.63,1926.3
739,0,2545542,25,96,13,10,91,45,5,91,96,29,22,37,248,500,192,728,248,347,708,332,391,595,403,390,0.002,0.000,0.843,0.000,0.000,0.000,0.031,0.000,0.000,0.122,0,0,0,1031,1338,0.0002,0.0000,65.16,6.50,1815.2
740,1,2790230,26,96,15,10,90,44,6,86,93,31,21,37,254,524,213,730,252,357,701,331,379,588,395,386,0.004,0.000,0.786,0.000,0.010,0.000,0.006,0.000,0.000,0.194,0,0,0,1063,208,0.0053,0.0000,51.68,19.20,1875.1
741,1,2383293,27,96,16,10,89,44,6,84,92,32,21,37,256,532,220,731,254,360,699,330,375,585,392,384,0.014,0.001,0.624,0.000,0.038,0.002,0.034,0.005,0.000,0.283,0,0,0,147,1267,0.0157,0.0000,88.43,47.91,348.1
742,1,3016838,27,95,17,10,88,43,6,81,90,33,20,35,247,515,203,692,245,353,688,326,361,567,381,377,0.031,0.001,0.552,0.000,0.106,0.005,0.107,0.000,0.000,0.198,0,0,0,703,2441,0.0407,0.0000,160.93,72.43,2031.1
743,1,2746826,27,94,18,10,88,43,6,79,88,34,20,34,241,503,190,662,239,347,679,323,351,553,373,372,0.030,0.000,0.419,0.000,0.016,0.001,0.077,0.017,0.000,0.439,0,0,0,595,593,0.0072,0.0000,68.20,12.97,1716.7
744,1,2374280,27,95,18,10,88,43,6,78,87,33,20,33,238,496,185,641,235,341,685,318,348,543,370,371,0.091,0.000,0.466,0.000,0.017,0.005,0.199,0.020,0.000,0.201,0,0,0,740,1385,0.0132,0.0000,227.42,23.50,3860.0
745,1,3432895,27,94,18,9,87,42,6,76,83,33,20,33,237,498,184,620,234,341,677,311,338,527,362,366,0.123,0.000,0.511,0.000,0.049,0.005,0.180,0.006,0.000,0.126,0,0,0,178,2045,0.0212,0.0000,218.51,57.65,1259.1
746,1,3902456,27,96,18,9,87,43,6,75,81,32,20,31,229,479,171,583,223,326,688,301,330,503,355,363,0.078,0.003,0.477,0.000,0.069,0.003,0.252,0.010,0.000,0.109,0,0,0,95,2860,0.0283,0.0000,218.74,99.02,387.6
747,0,1394408,27,97,19,9,87,43,6,75,80,31,20,31,226,471,165,570,218,320,686,295,325,488,350,360,0.253,0.000,0.192,0.000,0.095,0.007,0.245,0.026,0.002,0.180,0,0,0,2094,2035,0.0466,0.0000,478.73,78.88,9781.0
748,0,2215412,26,96,21,10,87,44,5,74,78,32,22,29,225,473,167,563,218,321,649,282,310,451,337,350,0.231,0.006,0.238,0.000,0.090,0.026,0.150,0.025,0.003,0.231,0,0,962,1334,1953,0.0502,0.0000,227.94,173.44,11531.2
749,0,1481866,25,93,21,10,85,41,5,71,78,35,21,30,224,465,159,562,219,326,608,280,295,465,316,330,0.097,0.107,0.285,0.011,0.248,0.071,0.075,0.012,0.004,0.090,0,0,1342,580,5354,0.1635,0.0000,559.54,218.96,13432.4
750,0,2598129,25,93,21,10,85,41,5,70,78,35,20,30,224,464,159,562,219,326,606,282,294,465,314,329,0.173,0.017,0.228,0.000,0.041,0.002,0.202,0.061,0.001,0.274,0,0,485,0,2559,0.0193,1.1547,121.08,75.52,5178.3
751,1,2825276,24,90,20,10,83,39,5,67,76,36,16,32,224,464,161,565,218,330,598,293,294,471,305,323,0.059,0.005,0.358,0.000,0.025,0.000,0.182,0.019,0.003,0.349,0,0,0,0,2107,0.0134,0.7079,101.51,35.77,671.3
752,0,1164722,24,89,20,10,82,39,5,65,75,36,14,32,223,460,159,561,216,329,592,294,290,468,299,319,0.087,0.015,0.311,0.000,0.106,0.010,0.075,0.019,0.011,0.366,0,0,0,0,3431,0.0477,1.7171,203.45,70.96,1163.0
753,0,2030634,24,89,20,10,82,39,5,65,75,36,14,32,223,460,159,561,216,329,591,295,290,468,298,319,0.065,0.153,0.256,0.000,0.180,0.031,0.038,0.015,0.004,0.258,0,0,0,0,4798,0.1161,0.0000,241.57,44.32,294.9
754,0,1945113,24,89,20,10,82,39,5,65,75,36,14,32,223,461,160,563,216,330,593,296,291,470,299,320,0.224,0.014,0.175,0.000,0.039,0.005,0.278,0.034,0.003,0.226,0,0,0,0,2448,0.0281,1.0282,176.61,46.19,797.1
755,0,929897,24,89,20,10,82,39,5,65,75,36,14,32,224,462,161,566,217,332,595,296,294,472,301,321,0.243,0.033,0.283,0.000,0.084,0.004,0.200,0.011,0.008,0.135,0,0,0,0,4277,0.0509,0.0000,241.02,73.31,297.6
756,0,1883223,25,89,20,10,83,38,5,68,78,36,15,33,230,478,174,593,223,343,618,308,311,499,320,333,0.058,0.004,0.394,0.000,0.029,0.000,0.284,0.006,0.000,0.225,0,0,0,0,2759,0.0168,0.0000,119.66,38.19,519.3
757,1,2532455,25,89,20,10,83,38,5,69,79,36,15,34,232,485,180,604,226,348,628,313,318,511,328,338,0.054,0.000,0.293,0.001,0.006,0.000,0.194,0.000,0.000,0.452,0,0,121,0,1638,0.0027,1.1846,73.07,8.72,797.2
758,0,1572911,24,88,19,10,82,38,5,67,77,35,14,33,228,474,172,591,222,344,612,306,311,494,315,329,0.113,0.000,0.391,0.000,0.014,0.001,0.230,0.002,0.008,0.241,0,0,0,0,2761,0.0141,0.0000,129.59,18.55,734.5
759,1,2316787,24,87,19,10,82,38,5,66,76,35,14,33,225,466,167,584,219,342,603,302,308,484,307,323,0.139,0.000,0.377,0.000,0.016,0.001,0.314,0.001,0.000,0.151,0,0,0,0,2418,0.0082,0.0000,90.00,37.84,140.4
760,1,4422430,25,88,19,10,83,38,5,69,80,36,15,34,230,478,175,611,225,346,627,312,322,510,328,338,0.057,0.000,0.542,0.000,0.010,0.001,0.144,0.045,0.000,0.201,0,0,0,0,1898,0.0063,0.0000,58.49,60.05,246.0
761,1,3534958,24,87,17,11,83,38,5,70,82,35,15,34,228,471,170,629,224,344,629,314,330,514,330,340,0.065,0.001,0.626,0.000,0.023,0.001,0.131,0.012,0.004,0.138,0,0,292,0,1567,0.0120,1.4144,97.13,15.13,2050.8
762,0,533355,24,86,17,11,83,38,5,70,81,35,15,34,227,469,169,626,223,344,625,312,329,510,327,337,0.118,0.040,0.426,0.000,0.131,0.007,0.098,0.008,0.008,0.163,0,0,0,0,3348,0.0611,0.0000,199.98,24.39,0.0
763,1,2157554,24,86,17,11,84,39,5,71,82,35,16,35,229,474,174,635,227,346,637,316,338,524,339,345,0.020,0.020,0.662,0.000,0.065,0.006,0.088,0.056,0.000,0.083,0,0,492,0,1663,0.0342,0.0000,213.58,55.03,3270.8
764,0,2127064,24,86,16,10,86,39,5,72,83,35,16,35,231,480,180,645,231,348,651,319,351,541,355,355,0.057,0.032,0.475,0.000,0.080,0.008,0.154,0.050,0.000,0.144,0,0,0,0,2505,0.0386,0.0000,309.94,69.20,731.4
765,1,3330186,22,84,15,11,87,39,6,70,82,35,17,36,229,480,184,635,234,349,650,314,357,539,358,357,0.071,0.002,0.459,0.000,0.039,0.004,0.181,0.038,0.004,0.204,0,0,0,0,1448,0.0179,0.0000,204.18,42.36,1587.5
766,0,631686,24,86,16,11,85,38,5,68,78,35,15,34,225,468,172,602,225,343,615,303,328,495,322,332,0.031,0.010,0.427,0.000,0.106,0.019,0.054,0.016,0.066,0.272,0,0,0,0,3551,0.0632,0.0000,392.12,39.48,7221.3
767,0,811466,24,86,17,11,84,38,5,69,80,35,15,34,226,469,170,620,224,344,623,310,329,506,326,336,0.076,0.022,0.528,0.000,0.048,0.007,0.124,0.000,0.041,0.154,0,0,0,0,3227,0.0362,0.0000,222.99,11.41,0.0
768,0,1746602,22,84,15,11,87,39,6,70,82,35,17,36,229,479,184,634,234,349,649,313,357,537,357,356,0.132,0.002,0.290,0.000,0.029,0.005,0.134,0.033,0.000,0.374,0,0,0,0,1035,0.0151,0.0000,252.14,9.30,858.3
769,0,1915828,22,83,15,11,88,39,6,70,83,35,17,36,230,481,186,640,236,350,656,315,362,545,364,361,0.079,0.000,0.458,0.000,0.023,0.000,0.143,0.075,0.009,0.211,0,0,0,0,1265,0.0136,0.0000,242.89,7.85,446.9
770,0,2228532,20,80,16,11,89,38,5,67,80,35,16,36,228,479,185,626,236,352,635,302,351,524,347,349,0.065,0.045,0.360,0.000,0.049,0.002,0.159,0.053,0.004,0.261,0,0,0,0,2492,0.0317,0.0000,261.23,23.71,540.4
771,1,2728244,20,80,16,11,89,38,5,67,80,35,16,36,228,480,186,629,237,353,639,303,354,528,351,352,0.124,0.000,0.326,0.001,0.023,0.003,0.271,0.022,0.000,0.230,0,0,0,0,2167,0.0138,0.3665,192.76,28.15,279.7
772,0,2513967,20,80,16,11,89,38,5,67,80,35,16,36,228,481,187,630,237,353,640,304,355,530,352,353,0.089,0.032,0.286,0.000,0.161,0.003,0.251,0.046,0.000,0.132,0,0,0,0,4605,0.0636,0.0000,351.94,149.39,209.0
773,0,1271360,21,82,14,12,91,39,5,69,83,37,19,38,228,493,198,656,245,359,664,311,380,552,380,373,0.084,0.006,0.190,0.000,0.038,0.001,0.356,0.006,0.012,0.305,0,0,0,0,3326,0.0204,0.0000,416.63,97.81,274.3
774,1,2996130,21,82,14,12,91,39,5,69,84,37,20,38,228,495,200,659,246,360,667,312,383,554,383,375,0.100,0.014,0.315,0.000,0.072,0.001,0.209,0.020,0.006,0.262,0,0,0,0,2679,0.0317,0.0000,257.32,106.19,1453.1
775,0,2248916,20,81,14,12,92,39,5,71,87,38,21,39,226,499,201,673,250,363,675,308,394,561,395,382,0.247,0.016,0.145,0.000,0.042,0.002,0.268,0.019,0.000,0.261,0,0,0,0,3767,0.0274,0.0000,161.23,56.81,2282.6
